# f_eff(Delta;p)/alpha for G_1 at three pressures (0.5 p_c, p_c, 1.5 p_c).
# p_c = 0.9418 GPa, delta = 2.2100 A, u_eff/alpha = 0.205 A^-2.
# Columns: Delta [A]  f/alpha [A^2] at 0.5 p_c  at p_c  at 1.5 p_c
1.218698 0.484358 0.113052 -0.258254
1.222871 0.488462 0.114609 -0.259245
1.227045 0.492591 0.116181 -0.260229
1.231219 0.496745 0.117770 -0.261205
1.235392 0.500924 0.119375 -0.262174
1.239566 0.505127 0.120996 -0.263135
1.243740 0.509356 0.122634 -0.264088
1.247913 0.513610 0.124289 -0.265033
1.252087 0.517890 0.125960 -0.265971
1.256260 0.522195 0.127648 -0.266900
1.260434 0.526526 0.129352 -0.267821
1.264608 0.530882 0.131074 -0.268734
1.268781 0.535265 0.132813 -0.269638
1.272955 0.539673 0.134569 -0.270534
1.277129 0.544107 0.136343 -0.271421
1.281302 0.548568 0.138134 -0.272300
1.285476 0.553054 0.139942 -0.273170
1.289649 0.557568 0.141769 -0.274030
1.293823 0.562107 0.143613 -0.274882
1.297997 0.566674 0.145475 -0.275724
1.302170 0.571267 0.147355 -0.276557
1.306344 0.575887 0.149253 -0.277380
1.310518 0.580534 0.151170 -0.278194
1.314691 0.585208 0.153105 -0.278998
1.318865 0.589909 0.155058 -0.279793
1.323038 0.594638 0.157030 -0.280577
1.327212 0.599394 0.159021 -0.281352
1.331386 0.604178 0.161031 -0.282116
1.335559 0.608989 0.163060 -0.282870
1.339733 0.613829 0.165107 -0.283614
1.343907 0.618696 0.167175 -0.284347
1.348080 0.623591 0.169261 -0.285069
1.352254 0.628514 0.171367 -0.285781
1.356427 0.633466 0.173492 -0.286482
1.360601 0.638446 0.175637 -0.287171
1.364775 0.643455 0.177802 -0.287850
1.368948 0.648492 0.179987 -0.288517
1.373122 0.653558 0.182192 -0.289174
1.377295 0.658653 0.184418 -0.289818
1.381469 0.663777 0.186663 -0.290451
1.385643 0.668931 0.188929 -0.291072
1.389816 0.674113 0.191216 -0.291682
1.393990 0.679325 0.193523 -0.292279
1.398164 0.684566 0.195851 -0.292864
1.402337 0.689837 0.198200 -0.293437
1.406511 0.695138 0.200570 -0.293998
1.410684 0.700469 0.202961 -0.294546
1.414858 0.705830 0.205374 -0.295082
1.419032 0.711221 0.207808 -0.295605
1.423205 0.716642 0.210264 -0.296115
1.427379 0.722094 0.212741 -0.296612
1.431553 0.727576 0.215240 -0.297096
1.435726 0.733089 0.217761 -0.297566
1.439900 0.738632 0.220304 -0.298024
1.444073 0.744207 0.222870 -0.298467
1.448247 0.749812 0.225457 -0.298897
1.452421 0.755449 0.228068 -0.299314
1.456594 0.761117 0.230700 -0.299716
1.460768 0.766817 0.233356 -0.300105
1.464942 0.772548 0.236034 -0.300479
1.469115 0.778311 0.238736 -0.300839
1.473289 0.784105 0.241460 -0.301185
1.477462 0.789932 0.244208 -0.301516
1.481636 0.795790 0.246979 -0.301832
1.485810 0.801681 0.249774 -0.302134
1.489983 0.807604 0.252592 -0.302421
1.494157 0.813560 0.255434 -0.302692
1.498331 0.819549 0.258300 -0.302949
1.502504 0.825570 0.261190 -0.303190
1.506678 0.831624 0.264104 -0.303415
1.510851 0.837711 0.267043 -0.303625
1.515025 0.843831 0.270006 -0.303819
1.519199 0.849985 0.272993 -0.303998
1.523372 0.856171 0.276006 -0.304160
1.527546 0.862392 0.279043 -0.304306
1.531720 0.868646 0.282105 -0.304436
1.535893 0.874934 0.285192 -0.304550
1.540067 0.881256 0.288305 -0.304646
1.544240 0.887613 0.291443 -0.304727
1.548414 0.894003 0.294606 -0.304790
1.552588 0.900428 0.297796 -0.304836
1.556761 0.906887 0.301011 -0.304866
1.560935 0.913381 0.304252 -0.304878
1.565109 0.919910 0.307519 -0.304872
1.569282 0.926474 0.310812 -0.304849
1.573456 0.933073 0.314132 -0.304809
1.577629 0.939707 0.317478 -0.304750
1.581803 0.946376 0.320851 -0.304674
1.585977 0.953081 0.324251 -0.304580
1.590150 0.959822 0.327677 -0.304467
1.594324 0.966598 0.331131 -0.304336
1.598497 0.973411 0.334612 -0.304186
1.602671 0.980259 0.338121 -0.304018
1.606845 0.987144 0.341656 -0.303831
1.611018 0.994065 0.345220 -0.303625
1.615192 1.001023 0.348811 -0.303400
1.619366 1.008017 0.352431 -0.303156
1.623539 1.015048 0.356078 -0.302892
1.627713 1.022116 0.359754 -0.302609
1.631886 1.029221 0.363458 -0.302306
1.636060 1.036363 0.367190 -0.301983
1.640234 1.043543 0.370951 -0.301640
1.644407 1.050760 0.374741 -0.301278
1.648581 1.058015 0.378560 -0.300895
1.652755 1.065308 0.382408 -0.300491
1.656928 1.072638 0.386286 -0.300067
1.661102 1.080007 0.390192 -0.299622
1.665275 1.087414 0.394129 -0.299157
1.669449 1.094860 0.398095 -0.298670
1.673623 1.102344 0.402091 -0.298162
1.677796 1.109867 0.406117 -0.297633
1.681970 1.117428 0.410173 -0.297083
1.686144 1.125029 0.414259 -0.296511
1.690317 1.132669 0.418376 -0.295917
1.694491 1.140348 0.422523 -0.295301
1.698664 1.148067 0.426702 -0.294664
1.702838 1.155825 0.430911 -0.294004
1.707012 1.163623 0.435151 -0.293321
1.711185 1.171461 0.439422 -0.292617
1.715359 1.179339 0.443725 -0.291889
1.719533 1.187257 0.448059 -0.291139
1.723706 1.195216 0.452425 -0.290366
1.727880 1.203215 0.456823 -0.289569
1.732053 1.211255 0.461253 -0.288749
1.736227 1.219336 0.465715 -0.287906
1.740401 1.227458 0.470209 -0.287040
1.744574 1.235620 0.474736 -0.286149
1.748748 1.243825 0.479295 -0.285235
1.752922 1.252070 0.483887 -0.284297
1.757095 1.260358 0.488512 -0.283334
1.761269 1.268687 0.493170 -0.282347
1.765442 1.277058 0.497861 -0.281336
1.769616 1.285471 0.502586 -0.280300
1.773790 1.293926 0.507344 -0.279239
1.777963 1.302424 0.512136 -0.278153
1.782137 1.310964 0.516961 -0.277042
1.786311 1.319547 0.521821 -0.275905
1.790484 1.328173 0.526715 -0.274743
1.794658 1.336843 0.531643 -0.273556
1.798831 1.345555 0.536606 -0.272342
1.803005 1.354310 0.541604 -0.271103
1.807179 1.363110 0.546636 -0.269838
1.811352 1.371952 0.551703 -0.268546
1.815526 1.380839 0.556806 -0.267228
1.819699 1.389770 0.561943 -0.265883
1.823873 1.398745 0.567117 -0.264512
