# Conceptual f_eff(Delta; p_red) for the manuscript Landau functional with alpha = u = 1.
# Columns: Delta  f_p=-0.6  f_p=-0.2  f_p=0  f_p=+0.2  f_p=+0.6
0.158932 0.007737 0.002685 0.000160 -0.002366 -0.007418
0.161770 0.008022 0.002788 0.000171 -0.002446 -0.007680
0.164608 0.008312 0.002893 0.000184 -0.002526 -0.007945
0.167446 0.008608 0.003000 0.000197 -0.002607 -0.008215
0.170284 0.008909 0.003110 0.000210 -0.002689 -0.008489
0.173122 0.009216 0.003222 0.000225 -0.002773 -0.008767
0.175960 0.009528 0.003336 0.000240 -0.002857 -0.009049
0.178798 0.009846 0.003452 0.000255 -0.002941 -0.009335
0.181636 0.010170 0.003571 0.000272 -0.003027 -0.009625
0.184474 0.010499 0.003693 0.000290 -0.003114 -0.009920
0.187312 0.010834 0.003816 0.000308 -0.003201 -0.010218
0.190150 0.011174 0.003943 0.000327 -0.003289 -0.010520
0.192988 0.011520 0.004071 0.000347 -0.003378 -0.010827
0.195826 0.011872 0.004202 0.000368 -0.003467 -0.011137
0.198664 0.012230 0.004336 0.000389 -0.003557 -0.011451
0.201503 0.012593 0.004472 0.000412 -0.003648 -0.011769
0.204341 0.012962 0.004611 0.000436 -0.003740 -0.012091
0.207179 0.013337 0.004753 0.000461 -0.003832 -0.012416
0.210017 0.013718 0.004897 0.000486 -0.003924 -0.012746
0.212855 0.014105 0.005044 0.000513 -0.004018 -0.013079
0.215693 0.014498 0.005193 0.000541 -0.004111 -0.013416
0.218531 0.014897 0.005346 0.000570 -0.004205 -0.013757
0.221369 0.015302 0.005501 0.000600 -0.004300 -0.014101
0.224207 0.015712 0.005659 0.000632 -0.004395 -0.014449
0.227045 0.016129 0.005819 0.000664 -0.004491 -0.014801
0.229883 0.016552 0.005983 0.000698 -0.004586 -0.015156
0.232721 0.016981 0.006149 0.000733 -0.004683 -0.015514
0.235559 0.017416 0.006319 0.000770 -0.004779 -0.015877
0.238397 0.017857 0.006491 0.000808 -0.004876 -0.016242
0.241235 0.018305 0.006666 0.000847 -0.004973 -0.016612
0.244073 0.018759 0.006844 0.000887 -0.005070 -0.016984
0.246912 0.019219 0.007026 0.000929 -0.005167 -0.017360
0.249750 0.019685 0.007210 0.000973 -0.005265 -0.017740
0.252588 0.020158 0.007398 0.001018 -0.005362 -0.018123
0.255426 0.020637 0.007588 0.001064 -0.005460 -0.018509
0.258264 0.021122 0.007782 0.001112 -0.005558 -0.018898
0.261102 0.021614 0.007979 0.001162 -0.005655 -0.019290
0.263940 0.022113 0.008180 0.001213 -0.005753 -0.019686
0.266778 0.022617 0.008383 0.001266 -0.005851 -0.020085
0.269616 0.023129 0.008590 0.001321 -0.005948 -0.020487
0.272454 0.023647 0.008801 0.001378 -0.006046 -0.020892
0.275292 0.024172 0.009014 0.001436 -0.006143 -0.021300
0.278130 0.024703 0.009232 0.001496 -0.006240 -0.021711
0.280968 0.025241 0.009452 0.001558 -0.006336 -0.022125
0.283806 0.025786 0.009677 0.001622 -0.006433 -0.022542
0.286644 0.026337 0.009904 0.001688 -0.006529 -0.022962
0.289482 0.026896 0.010136 0.001756 -0.006624 -0.023384
0.292321 0.027461 0.010371 0.001825 -0.006720 -0.023810
0.295159 0.028033 0.010609 0.001897 -0.006814 -0.024238
0.297997 0.028612 0.010852 0.001971 -0.006909 -0.024669
0.300835 0.029198 0.011098 0.002048 -0.007003 -0.025103
0.303673 0.029791 0.011348 0.002126 -0.007096 -0.025539
0.306511 0.030391 0.011601 0.002207 -0.007188 -0.025978
0.309349 0.030998 0.011859 0.002289 -0.007280 -0.026420
0.312187 0.031613 0.012121 0.002375 -0.007371 -0.026864
0.315025 0.032234 0.012386 0.002462 -0.007462 -0.027310
0.317863 0.032863 0.012656 0.002552 -0.007552 -0.027759
0.320701 0.033499 0.012929 0.002644 -0.007640 -0.028210
0.323539 0.034143 0.013207 0.002739 -0.007728 -0.028664
0.326377 0.034793 0.013489 0.002837 -0.007815 -0.029120
0.329215 0.035452 0.013775 0.002937 -0.007902 -0.029578
0.332053 0.036117 0.014065 0.003039 -0.007987 -0.030039
0.334891 0.036790 0.014360 0.003145 -0.008071 -0.030501
0.337730 0.037471 0.014659 0.003252 -0.008154 -0.030966
0.340568 0.038159 0.014962 0.003363 -0.008235 -0.031433
0.343406 0.038855 0.015269 0.003477 -0.008316 -0.031902
0.346244 0.039559 0.015582 0.003593 -0.008395 -0.032372
0.349082 0.040270 0.015898 0.003712 -0.008473 -0.032845
0.351920 0.040989 0.016219 0.003835 -0.008550 -0.033320
0.354758 0.041716 0.016545 0.003960 -0.008626 -0.033796
0.357596 0.042450 0.016875 0.004088 -0.008699 -0.034274
0.360434 0.043193 0.017211 0.004219 -0.008772 -0.034754
0.363272 0.043944 0.017550 0.004354 -0.008843 -0.035236
0.366110 0.044702 0.017895 0.004491 -0.008912 -0.035720
0.368948 0.045469 0.018245 0.004632 -0.008980 -0.036204
0.371786 0.046244 0.018599 0.004777 -0.009046 -0.036691
0.374624 0.047027 0.018958 0.004924 -0.009110 -0.037179
0.377462 0.047818 0.019323 0.005075 -0.009173 -0.037668
0.380301 0.048618 0.019692 0.005229 -0.009233 -0.038159
0.383139 0.049426 0.020067 0.005387 -0.009292 -0.038651
