# Conceptual f(Delta, v; p_red=+0.3) - f(Delta, 1; p_red=+0.3) for four fixed Delta values.
# Columns: v  df_D=0.0  df_D=0.4  df_D=0.8  df_D=1.2
0.761269 0.028496 0.018947 -0.009701 -0.057447
0.762104 0.028297 0.018782 -0.009766 -0.057345
0.762938 0.028099 0.018617 -0.009831 -0.057243
0.763773 0.027902 0.018453 -0.009895 -0.057140
0.764608 0.027705 0.018289 -0.009958 -0.057036
0.765442 0.027509 0.018126 -0.010021 -0.056932
0.766277 0.027313 0.017964 -0.010082 -0.056827
0.767112 0.027118 0.017803 -0.010144 -0.056721
0.767947 0.026924 0.017642 -0.010204 -0.056615
0.768781 0.026731 0.017482 -0.010264 -0.056508
0.769616 0.026538 0.017323 -0.010323 -0.056400
0.770451 0.026346 0.017164 -0.010381 -0.056291
0.771285 0.026155 0.017007 -0.010439 -0.056182
0.772120 0.025965 0.016849 -0.010496 -0.056072
0.772955 0.025775 0.016693 -0.010552 -0.055961
0.773790 0.025586 0.016537 -0.010608 -0.055850
0.774624 0.025397 0.016382 -0.010663 -0.055738
0.775459 0.025209 0.016228 -0.010717 -0.055625
0.776294 0.025022 0.016074 -0.010771 -0.055512
0.777129 0.024836 0.015921 -0.010824 -0.055398
0.777963 0.024650 0.015769 -0.010876 -0.055283
0.778798 0.024465 0.015617 -0.010927 -0.055168
0.779633 0.024281 0.015466 -0.010978 -0.055051
0.780467 0.024097 0.015316 -0.011028 -0.054934
0.781302 0.023914 0.015166 -0.011077 -0.054817
0.782137 0.023732 0.015018 -0.011126 -0.054699
0.782972 0.023551 0.014870 -0.011174 -0.054580
0.783806 0.023370 0.014722 -0.011221 -0.054460
0.784641 0.023190 0.014575 -0.011268 -0.054339
0.785476 0.023010 0.014429 -0.011314 -0.054218
0.786311 0.022832 0.014284 -0.011359 -0.054097
0.787145 0.022654 0.014139 -0.011403 -0.053974
0.787980 0.022476 0.013995 -0.011447 -0.053851
0.788815 0.022300 0.013852 -0.011490 -0.053727
0.789649 0.022124 0.013710 -0.011532 -0.053603
0.790484 0.021948 0.013568 -0.011574 -0.053477
0.791319 0.021774 0.013427 -0.011615 -0.053351
0.792154 0.021600 0.013286 -0.011655 -0.053225
0.792988 0.021427 0.013146 -0.011695 -0.053097
0.793823 0.021254 0.013007 -0.011734 -0.052969
0.794658 0.021083 0.012869 -0.011772 -0.052840
0.795492 0.020912 0.012731 -0.011810 -0.052711
0.796327 0.020741 0.012594 -0.011846 -0.052581
0.797162 0.020572 0.012458 -0.011882 -0.052450
0.797997 0.020403 0.012323 -0.011918 -0.052319
0.798831 0.020234 0.012188 -0.011953 -0.052186
0.799666 0.020067 0.012053 -0.011987 -0.052053
0.800501 0.019900 0.011920 -0.012020 -0.051920
0.801336 0.019734 0.011787 -0.012053 -0.051785
0.802170 0.019568 0.011655 -0.012084 -0.051650
0.803005 0.019404 0.011524 -0.012116 -0.051515
0.803840 0.019239 0.011393 -0.012146 -0.051378
0.804674 0.019076 0.011263 -0.012176 -0.051241
0.805509 0.018913 0.011134 -0.012205 -0.051103
0.806344 0.018751 0.011005 -0.012234 -0.050965
0.807179 0.018590 0.010877 -0.012261 -0.050826
0.808013 0.018429 0.010750 -0.012288 -0.050686
0.808848 0.018270 0.010623 -0.012315 -0.050545
0.809683 0.018110 0.010498 -0.012340 -0.050404
0.810518 0.017952 0.010373 -0.012365 -0.050262
0.811352 0.017794 0.010248 -0.012390 -0.050119
0.812187 0.017637 0.010124 -0.012413 -0.049976
0.813022 0.017480 0.010001 -0.012436 -0.049832
0.813856 0.017325 0.009879 -0.012458 -0.049687
0.814691 0.017170 0.009757 -0.012480 -0.049542
